score,genre,lyrics
1,리뷰,근데 이게 오버핏이라 밑부분이 좀 없지않아 길어요
1,리뷰,큰 사이즈를 입는데 위에 xl 입으시는 분들이면 1번 추천해요ㅋㅋㅋㅋ
1,리뷰,2번은 너무 커요~~ㅠㅠ
1,리뷰,오버핏이라는 거 보고도 약간 겉에 걸치기도 하면서 더 오버핏으로 입고 싶어서 2사이즈로 샀는데 진짜 크긴 하더라구요ㅋㅋㅋ
1,리뷰,체구 작으신 분들은 1사이즈 사셔야 할 것 같아요.
1,리뷰,기장이며 품이며 넉넉해서 너무 좋아요.
1,리뷰,가슴사이즈가 조굼 작아요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
1,리뷰,좀 박시하게 입는 거 좋아해서 2사이즈 할까 하다가 많이 박시할 수도 있을 거 같다는 댓글 보고 1사이즈로 초이스 했는데 적당하게 박시한 핏이라 맘에 들어요.
1,리뷰,근데 이게 오버핏이라 밑부분이 좀 없지않아 길어요
1,리뷰,넉넉하게 입기에 딱 좋은 셔츠인거같아요
1,리뷰,그래도 1사이즈 넉넉하고 오버핏으로 잘 맞습니다ㅎㅎㅎ
1,리뷰,길이가 생각보다 길어서 당황스럽긴했지만...겨울에 좀 짧은 원피스로 입고 니트가디건 같은거 걸쳐도 괜찮을것같아요ㅎㅎ(키153)그래도 청바지에 넣어입는게 불가능할 정도는 아니니 막입기에 아주 좋습니다 ㅎㅎㅎㅎ
1,리뷰,1은 그냥저냥맞거나 작을꺼같아서 2로 시켰는데 정말 넉넉해요 !!!!
1,리뷰,엉덩이 다 가릴 그정도 길이 ? 인데 재질은 빳빳한셔츠가 아니어서 조금 아쉽긴하지만 그래도 이뻐요 !
1,리뷰,사이즈도 커서 좋아요
1,리뷰,생각보다 엄청커요!!!
1,리뷰,왠만하신분들은 1사이즈 선택하셔도 충분할것같아요
1,리뷰,전 2사이즈는 아우터로 엄청 박시하게 입고
1,리뷰,1사이즈도 재 주문해야겠어요
1,리뷰,1사이즈 인데도 너뮤너무너무너무너무 커요.......
1,리뷰,어깨도 왕크고 팔도 왕 크고 길이도 왕크고...
1,리뷰,저는 위에 보통 66~77입는데 정말 너무 넉넉하게 잘맞아요
1,리뷰,색상이나 사이즈나 그럭저럭 나쁘지 않음
1,리뷰,색상이나 사이즈나 그럭저럭 나쁘지 않음
1,리뷰,색상이나 사이즈나 그럭저럭 나쁘지 않음
1,리뷰,색상이나 사이즈나 그럭저럭 나쁘지 않음
1,리뷰,완전 낙낙하게 이쁜핏이예요 남자친구도 이쁘다고 해줬고 저도 너무너무 마음에 듭니당 바지에 넣어 입어도 이쁘고 빼입어도 붕떠보이거니 그러지 않아서 더 이뻤어요
1,리뷰,...!.!.!!!.!!!!!!!!!!!!.....)!!! 사이즈는 맘에 드네요 ㅋㅋㅋㅋㅋㅌㅌㅌㅌㅋㅋㅌㅋㅌㅇㄹㅍㅍㅎㄹㄹㅇㅇㅇㅇㅇㅇㅇㅇ
1,리뷰,"사이즈를 조금 잘못시켯는데 ,커도 이상하지않은 디진이라 예쁘네요"
1,리뷰,일단 사이즈 너무 맘에 들구요
1,리뷰,면은 참 좋은데 길이가 길고 폼이 크더라구용
1,리뷰,사이즈2 하실분들 사이즈1 해도 괜찮을거 같아요
1,리뷰,넉넉하게 남방처럼 입을 수 있는 셔츠 찾았는데 생각했던대로 큽니당ㅋㅋㅋ 남자친구옷입은 느낌
1,리뷰,2도 생각보다 커요 173정도 되는데 엉덩이 다 덮어요 ㅋㅋ
1,리뷰,핏도 넉넉하고 길이감도 넉넉해서 마음에 드는 핏이 나왔고 색상도 화면상의 색상과 동일해서 더 좋았습니다!
1,리뷰,사이즈도 다양해서 너무맘에듭니다 핫핑은 사이즈가 다양해서 너무좋아요
1,리뷰,사이즈 다양한거 너무조아여~~~~!!
1,리뷰,정말 얇은 소재의 셔츠이고요 색깔도 연한 베이지 색상이라 너무 만족했고 사이즈도 통통이인 저에게 아주 잘 맞았어요.
1,리뷰,"네이비로 샀는데 덩치가 많이 있는 편임에도 핏이 넉넉하고 이쁩니다! 안에 흰티 입고 걸치듯 입어도 이쁘고, 그냥 셔츠 다 잠그고 입어도 이쁩니다! 두께도 가을 내내 입을 수 있는 두께에요."
1,리뷰,그래도 사이즈 보기 위해 입어 봤는데 널널해요
1,리뷰,처음에 1이랑 2 고민했는데 후기보니깐 1해도 괜찮다고 해서 프리사이즈로 샀는데 2샀으면 좀 클꺼같았어요
1,리뷰,1도 생각보다 넉넉해서 편하게 입고다니기 좋아여 네이비색 화면이랑 비슷한거 같아서 더 좋았어요
1,리뷰,근데 길이가 넘 길어요ㅜㅠ
1,리뷰,길이가 허벅지 덮을 듯한 정도에요..ㅜㅜㅠㅠ
1,리뷰,옷에 최대한 넣어서 입어야 할듯해요ㅜㅠ
1,리뷰,사이즈너무크게나와서놀랫어요
1,리뷰,다만 길이가 너무 길다는게 아쉽네요...
1,리뷰,하의에 넣어서 입으면 배도 안나와 보이고
1,리뷰,조금기장이길었음하는마음은있는데.
1,리뷰,길이도 딱 원하던 길이라 대만족ㅋㅋ이제 살짝 쌀쌀해지면 겉옷으로 입기도 편하고 아무데나 막 입기 좋은거같아요
1,리뷰,사이즈도 넉넉하고 색상은 화면이랑 같아요
1,리뷰,기장도 길어서 엉덩이 커버도 돼요!
1,리뷰,사이즈도 넉넉하고 비침도 크게 없네오 ㅋㅋㅋ
1,리뷰,저는 키가작아서 다잠궈서 입진 안고 그냥 다 단추 풀고 겉에 걸쳐입어요~
1,리뷰,옷 사이즈가 넉넉하구 옷 느낌이 딱 시원한 느낌이라서 좋아요.
1,리뷰,가볍고 까끌까끌한 느낌이면서 색은 딱 연베이지에요. 넉넉한 옷 좋아하시는 분들에게는 완전 추천이요.
1,리뷰,약간 부드럽고 새로산 셔츠 특유의 각은 안나와요ㅋ 그래서 입기 더 편하고 자연스러운듯! 소매도 넉넉한 편이라 편안하게 입을 수 있을것 같아요
1,리뷰,생각보다 많이 커요
1,리뷰,평소 55반ㅡ66인데 특히 어깨나 팔이 넘커서 어떻게 입어야할지몰라
1,리뷰,2사이즈 샀는데 엄청 커요 엄청!!!
1,리뷰,품도 넉넉하니 맞는데 길이가 너무 길어서
1,리뷰,근데이건 제가 키가 작아서 그런것 같아요!
1,리뷰,린넨 재질이라 시원하고 키가 작아서 그런지
1,리뷰,겉옷으로 넉넉하게 입을 수 있을만큼 사이즈 괜찮았어요.
1,리뷰,품도 넉넉하니 맞는데 길이가 너무 길어서
1,리뷰,근데이건 제가 키가 작아서 그런것 같아요!
1,리뷰,린넨 재질이라 시원하고 키가 작아서 그런지
1,리뷰,겉옷으로 넉넉하게 입을 수 있을만큼 사이즈 괜찮았어요.
1,리뷰,처음에 사이즈가 잘못와서 당황했는데 친절하게 교환진행하고
1,리뷰,여리여리핏이고 겉옷으로입기도 좋고 스커트에 넣어입어도 예뻐요ㅎㅎ
1,리뷰,이거 입어보고 다음에 또 베이지나 화이트 하나씩 더 살려구요ㅎㅎ 저번엔 사이즈2 주문햇는데 1주문해도 되겟다 싶어서 사이즈1로 주문햇는데 잘한거 같아용
1,리뷰,색상도 이쁘고 오버핏으로 입을라고 큰사이즈 삿는데
1,리뷰,"사이즈도 큼직허니 제 스타일이고, 색도 잘 나왔어요."
1,리뷰,그런데 사이즈가 너무 크더라구요..
1,리뷰,길이도 적당하고 편하고 다른 색으로 더 구매할 생각이에요
1,리뷰,후들거리는 재질 아니고 구김은 좀 많이 가서 꼭 다려 입어야 하겠지만 받아보니 맘에 드네요 어깨가 넓은편이어서 가슴이 잘 벌어지는 편이라 일부러 제일 큰사이즈로 구입 했는데 잘산거 같아요
1,리뷰,엄청나게 클줄 알았는데 원래 커서 잘 모르겠지만 그치만 입었을 때 완전 편하고 재질도 좋고 지금 날씨에 입기 딱 좋은 옷인 것 같아요!!
1,리뷰,그리고 프리 자체가 77~99같은 사이즈여서 굳이 77~99를 안사도 될 것 같아요.
1,리뷰,사진에서 보다시피 박스티하게 품이 넉넉해서 안에 흰티입고 겉옷으로도 사용가능하게 입을수있어서 좋네요ㅎ
1,리뷰,평소 핫핑의 사이즈보단 조금 작게나왔어요 ㅋㅋㅋㅋ
1,리뷰,색깔도 옷길이도 옷사이즈도 생각했던 것 처럼 똑같고 좋아요 ㅎㅎ
1,리뷰,사이즈는 모델분 같은 핏이 아니라 그냥 잘 맞습니다.
1,리뷰,활동하기도 좋고 품고 넉넉해요
1,리뷰,사이즈...진짜 큽니다 ㅠㅠ 그냥 작은거 살걸그랬나봐요
1,리뷰,엄청 커요
1,리뷰,팔길이도 적당해요!
1,리뷰,루즈핏이라 넉넉해요
1,리뷰,오버핏은 좋아하긴하지만 요거 생각보다 너무 커서 ;;;
1,리뷰,생각보다 사이즈가 컸고 왔을 때 두께는 생각했던 것보다는 얇았지만 봄에 조금 추울때 입는 것이 딱 적당할것 같네요 빨고나면 구김이 있어서 꼭 다려서 입어야 하고 나머지는 괜찮은것 같습니다
1,리뷰,어깨선이 딱 떨어지는게 아니라 뚱뚱한게 더 뚱뚱해보이는 ㅜ ㅜ 그리고 일사이즈인데도 되게 크고 길어요
1,리뷰,좀 넉넉한 사이즈를 원했는데 딱 마음에 듭니다.
1,리뷰,색도이쁘고 키165에 엉덩이덮는 기장이라 좋네요~널널한 옷을 좋아해서 그런지 품도적당히 좋고 길이가 제일 맘에드네요~ 다음에 또 구입하고싶어요~~
1,리뷰,"위에가 티밖에없어서 셔츠나 블라우스 입을려고 샀는데, 잘 비치는편도 아니고 넉넉히 입으니 좋은데 다만 접힌 주름 자국이 엄청 잘보여서 입을때 조금 주의가 필요할것 같아여 그거말곤 딱히 별할말 없는듯.."
1,리뷰,사이즈는 마음에 들어요~~~~~
1,리뷰,리뷰보고 1사이즈로 샀는데 진짜 커요 ㅋㅋㅋㅋㅋㅋ
1,리뷰,163에 90이 넘는 사이즈인데도 헐렁하게 잘 맞았어요
1,리뷰,다만 허리 쪽에서 딱 맞아서 살짝 아쉬웠지만 그래도 너무 예뻐서 잘 입을것 같아요~^^
1,리뷰,쟈질도 맘에들고 기장도 예쁘게 길어서 여리여리하게 보여요~~!
1,리뷰,넉넉한걸 좋아해서 조금 크게 샀습니다!!
1,리뷰,앞에만 넣어입기엔 조금힘들긴 한데 어찌어찌하면 예쁘게 넣을 수 있었어용 ㅎㅎ
1,리뷰,다만 제 키가 조금 작은 탓인지 길이가 좀 긴것 같아 아쉽네요ㅜㅜ
1,리뷰,한 사이즈 작은 걸 시킬 걸 그랬어요 ㅜㅜ
1,리뷰,저번에주문한카키랑쫌사이즈가다른거같기도?ㅎㅎㅎ그래도데일리로입기좋아용ㅎ
1,리뷰,원단이랑 사이즈 & 색상 다 맘에 들어요
1,리뷰,그런데 아우터로 입거나 겉옷으로 입는게 아니라 셔츠로 입는다고 하면 정사이즈로 주문해도 넉넉하니 편해요
1,리뷰,제가 사이즈가 엄청 커서인지 다 편한데 둘레가ㅠㅠ
1,리뷰,팔이랑은 정말 너무 잘맞아서 좋지만.. 평소 99입는데 99에겐 조금
1,리뷰,폼이 큰 편이라서 일반 프리사이즈해도 다 맞을 것 같아요
1,리뷰,인터넷 돌다 사이즈도 스탈도 맘에들어 주문~~상품도착후 입어보고 옷감이며 사이즈며 너무 맘에들어서 리뷰남길려고 했는데 사실 사이트를 못 찾아서~다행이 문자가 뜨네요.
1,리뷰,사십대후반 77로 넘어가는 나이살땜에 자꾸 편한옷을 찾게되는데 나이가 있어서인지 너무 싸보이면 흉하고 이 옷은 옷감도 괜찮고 사이즈도 딱 좋게 나왔고 색도 이쁘네요..
1,리뷰,큰 감이 없지않아있는데 하의 안에 넣어입으니까 이뻐요
1,리뷰,"그리고 사이즈 2를 산 것 같은데,"
1,리뷰,셔츠 완전 낙낙해요 1사이즈 해도 될뻔한...ㅎㅎㅎ
1,리뷰,옷사이즈도 넉넉하고 괜찮아요!
1,리뷰,색상 사이즈 맘에들어요
1,리뷰,길이가 좀 애매해요
1,리뷰,키가 커서
1,리뷰,옷사이즈도 넉넉하고 괜찮아요!
1,리뷰,색상 사이즈 맘에들어요
1,리뷰,길이가 좀 애매해요
1,리뷰,키가 커서
1,리뷰,원래 66반에사 77 사이즈라서 뭘 살까 고민하다가 크게 나왓다고 해서 1사이즈 샀어요.
1,리뷰,근데길이감이던다 얇기 소매길이 가 딱 위에살짝걸치기 좋은거같아요ㅠ
1,리뷰,사이즈 색상 핏 다 너무 맘에들어요 !
1,리뷰,정사이즈보다 크게 입어도 예쁠핏!!
1,리뷰,생각보다 꽤 커서 놀랐어요
1,리뷰,입었을 때 사이즈도 딱맞고 사진이랑 비교해도 실물이 비슷해요.
1,리뷰,2사이즈했다가 사이즈가 크다는분들이 많아서 1사이즈로바꿨는데 다행이도 제가 딱원하는스타일이왔어요!!!
1,리뷰,너무 이쁘고 품도 넉넉해서
1,리뷰,158인 저한텐 약간긴편이었구여 핏은넉넉하고 편안했어요
1,리뷰,다만 길이만 좀 길었으면 좋겠는데 그래도 그걸 다 커버할정도로 실용성도 많고 색도 예쁩니다.
1,리뷰,놀러갈 때 입으려고 급하게 샀는데 후기에는 2가 크다고 겨져 있어서 그래도 좀 큼직하게 입는 걸 좋아서 2로 샀는데 편안하고 좋았습니다. !!
1,리뷰,여행할 때도 덥지도 않고 길이가 적당해서 편안하게 여행한 거 같네요~~
1,리뷰,사이즈는 다들 크다구하셔서 1로샀는데 잘선택한거같아요 1도 충분히큽니다!
1,리뷰,폼이 넉넉하고 입으니가 너무 시원!!!!!!!!!해요
1,리뷰,사이즈는 박시하게 예쁘게 나왔는데 빨래하고 잘털어서 널어야 주름이 덜 생길것같아요
1,리뷰,완전편하고이쁘고길이도좋아요
1,리뷰,"작지도 않고 그렇다고 너무 커서 어벙벙하니 더 퉁퉁해보이지도 않고, 하얀 셔츠인데도 불구하고 날씬해 보이고 좋았어요."
1,리뷰,가슴이 좀 타이트하게 맞지만 이건 제 가슴사이즈가 잘못한거지 옷은 문제없습니다!
1,리뷰,그리고 제가 바스트 사이즈가 좀있어서 그런지 바스트가 딱맞기는해요ㅠ
1,리뷰,예뻐요~ 생각보다 사이즈가 딱 맞는거 같네요~
1,리뷰,"색도 사진이랑 비슷하고,일단적으로 사이즈 큰걸 좋아하는 저한테는 완전좋아요!!"
1,리뷰,생각보다 품이 커요.
1,리뷰,이뻐여.카키색 샀는데 이쁩니다 사이즈도 커서 좋아여 역시 핫핑...
1,리뷰,1시켰는데ㅋㅋㅋㅋㅋㅋ진짜 커요 진짜!!! 제가 엄청 덩치있는편이라 혹시 작으려나 했는데 1이 낙낙하게 품 남을정도로 크니까 다들 1시키세요!
1,리뷰,스판끼도 있고 ~ 사이즈도 널널해용
1,리뷰,제가딱 생각햇던 핏이라서 좋아용 낙낙하고 편해요
1,리뷰,뱃살도 다 커버될 만큼 품이 넉넉해서 활동하기 편해요 ㅎㅎ
1,리뷰,핏이랑 기장 맘에 드네요~~흰색이라 걱정했는데 이뻐요~
1,리뷰,컬러 괜찮고 품도 좋아요 (66사이즈입음)
1,리뷰,컬러 괜찮고 품도 좋아요 (66사이즈입음)
1,리뷰,컬러 괜찮고 품도 좋아요 (66사이즈입음)
1,리뷰,흰 셔츠가 필요해서 샀는데 밝은색이라 좀 부해보일까 걱정 이였는데 사이즈 작지도 않고 적당히 핏도 괜찮았습니다!!
1,리뷰,이 셔츠 초록색사보고 이번에 흰색 구매했는데 셔츠중에 제일 무난하고 맘에드는 셔츠에요 기장도 좀 긴편이라 예쁘게 입을 수있고 가슴쪽에 있는 주머니 포인트랑 색감이 예뻐요 ~~~~~~
1,리뷰,"제 사이즈에 1를 샀지만서도 팔은 부해보일수도 있다는 점, 단추를 잠구면 살짝 붙어보이지만 그래도 작지는 않다는 점! 참고해주세요"
1,리뷰,그래도 예뻐서 입기는 하지만 팔통이 커서 좋다가도 옆모습을 보면
1,리뷰,다른 윈스윈인가 무슨 윈스턴인가 그 셔츠도 샀는데 그것도 그렇고 이것도 그렇게 사이즈가 엄청 큼지막 해요
1,리뷰,품이 커보이지만 길이감이 아쉬워요
1,리뷰,모델이 입었을때도 컸지만 체격이 있다보니 그래도 2는 입어야 한다고 생각해서 2로 샀는데 셔츠가 커서 원피스 같아요.
1,리뷰,셔츠가 좀 커요 그래도 치마나 바지에 입으면 적당한 박시핏 되서 이쁘네요 왠만한 사람들은 1로해도 크니까 괜히 이상한 생각으로 2안하셨스면 좋겠어요^^
1,리뷰,셔츠가 편해보이고 제거 박시한 스타일을 젛아하는데 사이즈도 넉넉해서 좋습니다.
1,리뷰,길이가 거의 엉덩히까지 와서 이제 봄이니깐 와투처럼 입어도 이쁠꺼같더라고요!!
1,리뷰,많이 크다고 후기를 봐서 1 샀는데 딱 잘 맞게 산거같아요 ㅋㅋㅋㅋ
1,리뷰,일반 티셔츠 위에 걸치고 다녀도 이쁘고 저는 골지 티처럼 딱 붙는 티에 위에 세네개정도 단추 푸르고 밑에만 잠그고 다니는 것도 이쁘더라구요!!
1,리뷰,생각보다 많이 넉넉해서 다 잠그면 치마나 바지에 넣어 입어야 할정도로 부해보여요.
1,리뷰,일단 좀 커서 맘에듬 ㅋㅋㅋ
1,리뷰,일단 셔츠를 핫핑에서 사는건 처음이라 안맞을까봐 걱정했는데 잘 맞아서 괜찮았어요!
1,리뷰,저한텐 살짝 여유가 남는 정도인데 특히 가슴이 넉넉해서 좋았어요
1,리뷰,셔츠 살 때마다 가슴이 안맞아서 항상 짜증났었거든요 ㅋㅋㅋㅋ
1,리뷰,1사이즈로 시켰는데 커요ㅠㅠㅠ
1,리뷰,사이즈넉넉하니 이뻐요
1,리뷰,사이즈는 고민을 좀 마니 하긴했는데 넉넉하게 입자는 생각으로 했더니 후회는 안되네요 ㅎ
1,리뷰,혹시나 하는 맘으로 1(free) 사이즈로 구매했는데 상체통통인 제 몸에도 넉넉하더라구요.
1,리뷰,린넨소재 평소에도 좋아했는데 사이즈도 넉넉하고 핏도 이뻐서 넘나 좋아요!!
1,리뷰,일단 셔츠를 핫핑에서 사는건 처음이라 안맞을까봐 걱정했는데 잘 맞아서 괜찮았어요!
1,리뷰,저한텐 살짝 여유가 남는 정도인데 특히 가슴이 넉넉해서 좋았어요
1,리뷰,셔츠 살 때마다 가슴이 안맞아서 항상 짜증났었거든요 ㅋㅋㅋㅋ
1,리뷰,1사이즈로 시켰는데 커요ㅠㅠㅠ
1,리뷰,사이즈넉넉하니 이뻐요
1,리뷰,사이즈는 고민을 좀 마니 하긴했는데 넉넉하게 입자는 생각으로 했더니 후회는 안되네요 ㅎ
1,리뷰,혹시나 하는 맘으로 1(free) 사이즈로 구매했는데 상체통통인 제 몸에도 넉넉하더라구요.
1,리뷰,린넨소재 평소에도 좋아했는데 사이즈도 넉넉하고 핏도 이뻐서 넘나 좋아요!!
1,리뷰,사이즈는 넉넉합니다! ㅋㅋㅋㅋ
1,리뷰,생각보다 커서 놀랐지만
1,리뷰,오버사이즈라 입기편하고좋아여
1,리뷰,이번이 벌써 세 번째 구매하는건데 핏도 괜찮고 넉넉해여 ㅠㅠㅠㅠㅠ
1,리뷰,많이 커요!ㅋㅋㅋㅋ
1,리뷰,근데 길이가 길어서 바지안으로 집어넣구 많이 꺼내야 해요 ㅠㅠ
1,리뷰,길이는 171인 저한테 허벅지 중간오구요
1,리뷰,사이즈 되게 낙낙하고 셔츠 받았을 때 되게 예뻐요!
1,리뷰,사이즈도 넉넉하고해서 무난하게 입을수 있어요.
1,리뷰,이뻐여!! 넉넉하니 좋아요
1,리뷰,옷 사이즈도 넉넉하고 입으면 편해서 데일리로 입고 다니기 좋아요
1,리뷰,음 키는 156 몸무게는 70~80 사이 2 사이즈 샀는데 입어보지는 않았지만 재질이 좀 갈옷? 비슷한 재질이어서 주름 잡히기가 쉬움
1,리뷰,덩치도 있는데 가슴이 큰편이라서 옷 살때마다 꼼꼼히 따져보고 사는편인데 길이도 길고 품도 넉넉해서 입기가 좋을거 같아요^^
1,리뷰,저는 사이즈 2샀고요ㅋ 색상은 진한 베이지로 샀는데
1,리뷰,생각했던 것보다 사이즈가 큰 것 같았습니닼
1,리뷰,생각보다 예뻐요 약간 오버사이즈로 입고 팔 좀 걷으니 좋아요
1,리뷰,넉넉한 핏때문에 손이 자주가네요
1,리뷰,실측사이즈보고 좀 길지않나 싶었는데 엄청 길지도 않고 괜찮네요ㅎㅎ
1,리뷰,사이즈도 넉넉하고 길이도 생각보다 골반까지 내려와서 조끼스웨터랑 같이 입으면 셔츠가 살짝 밑으로 내려와서 너무 이뻐용!!
1,리뷰,옷은이쁜데 생각보다 많이 커요
1,리뷰,옷이 커서 체형커버도 잘되용ㅎㅎ
1,리뷰,길이도 적당하고 핏도 날씬해보여서 너무 이뻤어요
1,리뷰,일자로 뚝 떨어지는 큰 사이즈의 난방이에요!
1,리뷰,팔이랑 기장은 만족스러운데 단추가 좀 팍팍하게 잠기더라구요
1,리뷰,이뻐요 색깔도 이쁘고 길이도 적당하고
1,리뷰,배송도빠르고 사이즈 적당함
1,리뷰,사이즈가 너무크고 제가 생각한 재질이 아니라 반품시켰어요
1,리뷰,다른옷 위에 걸치기도 할 용도로 2번으로 주문했는데 생각보다 더 커서 조금은 수선을 해야될꺼 같지만 그래도 너무 이뻐요 걸치는 용도 아니고 그냥 입으실 분들은 1번 사시는걸 추천 할께요
1,리뷰,예쁩니당 오버사이즈로 입기 좋아요
1,리뷰,조금커요
1,리뷰,하지만 그래두 엄청 예뻐요 청바지랑 입으면 좋을 듯 ㅎㅎ 생각보다 커요~
1,리뷰,여느 남방들보다 커서 박시해서 뱃살 안보여요.
1,리뷰,여기저기 코디하기 좋은 무난한 디자인인 데다가 너무 딱 맞지 않고 적당히 커서 자주 입고 다닐 것 같아요
1,리뷰,옷은 진짜 너무 예쁘고 길이랑 품 다 예쁜데 색이 저한테 안맞아서 친구줬어요ㅠㅠ
1,리뷰,길이는 조금 길지맘.. 전체적으로는 굿!!!
1,리뷰,사이즈 넉넉하고 편하고 길이감도 있어서 엉덩이 덮어서 부담스럽지않고 딱 좋아요
1,리뷰,사이즈 잘 맞고 좋아요.
1,리뷰,"겉에 입으면 불편,,ㅇㅅㅇ,, 길이가 엄~~청길어요!!!!!!!!!!"
1,리뷰,사이즈 진짜 대박커요ㅋㅋ 길이는 치마보다 더 길어서 당황했지만 너무 예뻐요ㅎㅅㅎ 소매라 카라부분은 빠빳해서 정말 마음에 들었어요
1,리뷰,원하는 길이에요!!
1,리뷰,사이즈도 낙낙하니 조하용
1,리뷰,사이즈도 넉넉하구요
1,리뷰,사이즈도 너무좋고 넉넉해서 편해요!!
1,리뷰,셔츠살때 되게많이 고민하는편인데 불편하고 땡기는거전혀없이 길이도넉넉해서 재구매할려고해요!
1,리뷰,사이즈 넉넉하고 팔이 안껴서 좋아요
1,리뷰,그게 가장큰 스트레스 였는데 넉넉해서 그런지 활동을 많이해도 좋네요
1,리뷰,유일한 단점은 길이가 길어요!
1,리뷰,안에 넣어입으면 이쁘구요
1,리뷰,엄청 커요 넣어입거나 겉에 걸쳐 입긴 좋을 듯 해요
1,리뷰,루즈하게 입는 걸 원하던 저는 사이즈도 만족합니다
1,리뷰,몸집이 크다보니 안에 이너를 잘 챙겨 입으면 될 것 같아요.
1,리뷰,그래도 얇게 넉넉하게 데일리로 입을수 있는 옷을 찾고 있었는데 딱입니당
1,리뷰,생각했던거보다 길이가 길었지만 너무 이뻐서 잘입고있어요~~
1,리뷰,가슴둘레가 큰편이어서 걱정했는데 조금 넉넉하게
1,리뷰,너무 커보이지도 않고 사이즈가 잘 나온거같아요.
1,리뷰,사이즈가 넉넉하니까 제일 좋구요!
1,리뷰,그래도 얇게 넉넉하게 데일리로 입을수 있는 옷을 찾고 있었는데 딱입니당
1,리뷰,생각했던거보다 길이가 길었지만 너무 이뻐서 잘입고있어요~~
1,리뷰,가슴둘레가 큰편이어서 걱정했는데 조금 넉넉하게
1,리뷰,너무 커보이지도 않고 사이즈가 잘 나온거같아요.
1,리뷰,사이즈가 넉넉하니까 제일 좋구요!
1,리뷰,진짜 커요...
1,리뷰,"제가 살이 찌기도 했고, 등치도 있는데 진짜 커요..."
1,리뷰,특히 셔츠 살때 가슴이랑 팔뚝이 안맞는 경우가 많은데 진짜 커서 널널해요..
1,리뷰,웬만해선 1사이즈 사세요...
1,리뷰,2사이즈 남자가 입어도 될 정도 입니다.
1,리뷰,너무나 여유로워요.. 정사이즈해도 널널할듯..
1,리뷰,가슴 사이즈가 잇어서 상의는 77을 많이 찾는 편인데 크게 나와허 1번 사이즈도 무난하네요 ㅋㅋ
1,리뷰,일단 셔츠 전체 길이가 다른 셔츠보다 긴편인것 같아요~
1,리뷰,색상이 보이는 것보다 톤다운되어있고 제가 상의 66반입는데 1선택해도 넉넉하게 입어요!
1,리뷰,기장감도 좋고 만족합니다!
1,리뷰,크다는 느낌이 전혀없어요
1,리뷰,제가 블라우스와 셔츠를 좋아하는데요~ 촉감도 좋고 디자인과 사이즈도 딱이네요~ 앞으로 옷살때는 핫핑만 이용할여구요~ 너무 좋아용~~
1,리뷰,이번에 산 것들중에 제일성공!! 생각보다 도톰한 소재의 면에 겨울에 입기에 딱 좋은거같네오!! 상비라 단추잇는옷은 부담스러웟는데 이건 품도 넉넉하니 아주 맘이 쏙듭니당!!
1,리뷰,그리고 길이가 긴 게 애매한 길이가 아니라서 더 좋아요
1,리뷰,근데 사이즈 엄청 넉넉함
1,리뷰,루즈하게 입고 싶었는데도 너무 크다 싶은 크기
1,리뷰,옷 진짜 넉넉하고 아무 옷이나 매치해도 예쁘더라구요!
1,리뷰,77사이즈라서 2구매했는데 1구매했어도 충분할꺼 같다는 생각이 들정도로 크네요 ㅋㅋ
1,리뷰,다만 밑은 뭐 입지!?
1,리뷰,왜냐하면 저같은 덩치에게도 사이즈가 맞기 때문이죠.
1,리뷰,핏도 예쁘구 길이도 좋아요!
1,리뷰,그런데 가오리핏이라 넉넉하게 입을수있어요~
1,리뷰,길이도 길어서 바지나 치마안에 넣어입으면 예쁠것같습니당ㅎㅎ 작을것같아서 살까말까 고민할필요는 없을것같아요~
1,리뷰,다른건 사이즈 미스가 너무너무 심해서 환불했는더 얘는 아주 좋아요 ㅎㅎ
1,리뷰,네이비로 사이즈 2를 시켰는데 폼이 엄청 커요.
1,리뷰,일단 통이커서 안에 레이어드해서
1,리뷰,길이감은 생각보단 길진않네요~
1,리뷰,사이즈는 정말 넉넉하고 색상도 무난해서 어디에도 어울릴거같아요ㅋㅋㅋ
1,리뷰,딱 생각했던 기장과 품이어서 무난하게 입을수 있을거같아요
1,리뷰,"딱 좋은 길이에 봄,가을 용 셔츠론 딱인것같아용!!"
1,리뷰,화면보다 살짝 어두운 카키였어용ㅋㅋ! 가슴쪽도 넉넉하고 이쁘게 입고있습니당ㅋ
1,리뷰,팔통이 너무 커요
1,리뷰,ㅜ 길이도 길고 이런걸 생각했던건 아니였는데 그냥 샀으니 입어요
1,리뷰,좀 두꺼운 편이고 바지 속에 넣어입으면 좀 나으려나 ㅜ 저같은 뚱뚱한 언니들한텐 살짝 비추입니당;;
1,리뷰,상의 66입는데 1사이즈면 괜찮네요
1,리뷰,사이즈를 2사려다가 1도 크다고 그래서 1샀더니 정말 좀 크게 나온거 같네요
1,리뷰,생각보다 셔츠 길이가 너무 길어서 수선했어요.
1,리뷰,그래도 셔츠 질도 좋고 팔 부분도 낙낙해서 통통하신 분들도 도전하기 좋은 셔츠입니당!
1,리뷰,이뻐요 셔츠도 넉넉하고 좋습니다
1,리뷰,그리고 프리여도 옷이 커요!
1,리뷰,아 이거 사이즈 겁나 와방하네염 하얀색 샀는데 뭔실크같은거 아니고 적당히 도톰하고 예쁨여
