score,genre,lyrics
1,리뷰,분위기있어보이고 여행룩으로도 데일리로도 너무 좋아요!
1,리뷰,가슴이 좀 있으신분들은 단추가 좀 벌어지실거예요
1,리뷰,안에 이너를 꼭 입고 입어야 될거같아요
1,리뷰,색상도 이쁘고 촉감도 아주 좋아요
1,리뷰,길이도 짧지도 않고 적당해서 넣어입기 빼서입기 둘다 좋을것 같아요
1,리뷰,반팔셔츠를 사고 싶어 이곳저곳 많이 보러다녔는데
1,리뷰,커먼 유니크 가격도 좋고 옷도 예쁜거 같아 첫구매했습니다!
1,리뷰,질감도 광장히 시원하고 비침이 살~짝 있긴하지만 안에
1,리뷰,기본이너랑 같이 입어주면 전혀 문제 없어요 ㅎㅎ
1,리뷰,딥그린 구매했는데 색도 너무 이쁘네요!!
1,리뷰,블랙바지랑 매치가 너무 이뻐요 강추 ㅎㅎ
1,리뷰,배송도 주문한 다음날 바로 받았구요~
1,리뷰,날이 너무 더워서 무난하게 입을 수 있는걸로
1,리뷰,사려고 별 기대 없이 샀는데
1,리뷰,가격대비 퀄리티도 좋고
1,리뷰,디자인도 무난하게 예뻐서
1,리뷰,데일리로 매일 손이 갈 거 같아요~
1,리뷰,유행따라 옷을 자주 버리고 사는 편인데
1,리뷰,이 옷은 내년 내후년까지도 오래 두고 입을 수 있을 거 같고
1,리뷰,"데님, 치마, 면바지 등 두루두루 다양하게 입을 수 있을 거 같아요"
1,리뷰,옐로우 구매했어요
1,리뷰,완전 부드러워요
1,리뷰,입으면 부들부들하면서 시원한느낌 드러여
1,리뷰,ヽ(╹◡╹)ノ
1,리뷰,첨엔 너무 레트로한듯 해서 실망했는데 바지랑 매칭하니 이쁘네요.
1,리뷰,재질이 참 좋은것같아요.
1,리뷰,구김 많이 안가고 시원할것같은 재질.
1,리뷰,그린이랑 브릭레드 샀어요.
1,리뷰,기장이나 품도 적당하고 일단 색이 예쁘게 잘 빠져서 진짜 가볍고 시원하게 여름에 잘 입을 수 있을 것 같아요.
1,리뷰,처음에 왔을 때 펴 보니까 린넨이라 그런지 되게 꾸깃꾸깃 했었는데 옷걸이에 걸어 놓으니까 자연스례 펴지네요.
1,리뷰,타 사이트에 비해 가격도 저렴하고 커먼유니크 첫 구매인데 만족입니당.
1,리뷰,여행가기전에 입으려고 구매했는데 다행이도 빨리 와서 잘 입고 다녔습니다~
1,리뷰,기장이 조금 짧은감이 없잖아 있었지만 소재치곤 구김도 적고 시원해서 좋았어요!
1,리뷰,핏도 예뻐서 데일리룩으로도 자주 입을듯합니당
1,리뷰,해외에서 30도가 넘는 여름에 잘입었습니다^^
1,리뷰,색도 예쁘고 시원시원해서 땀도 금방 말라요
1,리뷰,5월29일에 주문했는데 입고가안돼서 배송이 늦었지만 구매하기 정말잘했습니다!!
1,리뷰,"반팔 기장도 괜찮고 반바지, 치마 어떤 코디를해도 예쁠꺼라 생각됩니다"
1,리뷰,구김은 쫌있어요!ㅎㅎㅎㅎㅎ
1,리뷰,두번째사진 팔쪽이 쭈굴쭈굴하네요
1,리뷰,저처럼통통한분들도 편하게 입을수있는 옷같습니다
1,리뷰,색감도 디자인도 맘에 들어요
1,리뷰,그린구매하고 맘에들어 핑크도 잘입을께요
1,리뷰,(2021-09-08 12:05:10 에 등록된 네이버 페이 구매평)
1,리뷰,부드럽고 소재좋네요
1,리뷰,색이 살짝 어둡습니다
1,리뷰,(2021-09-04 22:40:26 에 등록된 네이버 페이 구매평)
1,리뷰,별5 주고싶었는데 물이 너무 빠져서 아쉬웠어요
1,리뷰,디자인도 컬러도 사이즈도 다 맘에 들어요
1,리뷰,(2021-08-30 11:47:36 에 등록된 네이버 페이 구매평)
1,리뷰,고급스럽고 핏도이뻐요 무엇보다 편해요
1,리뷰,(2021-08-25 13:40:44 에 등록된 네이버 페이 구매평)
1,리뷰,민트색 너무 이뻐용
1,리뷰,(2021-08-25 13:41:25 에 등록된 네이버 페이 구매평)
1,리뷰,편하게 입고다녀요 ㅎㅎ
1,리뷰,(2021-08-23 11:44:19 에 등록된 네이버 페이 구매평)
1,리뷰,컬러가 생각한 것 보다 너무 예뻐서 홀립니다...
1,리뷰,❤ 구겨져 오는데 스타일러에 한번 돌리면 쫙펴져용
1,리뷰,(2021-08-13 01:21:37 에 등록된 네이버 페이 구매평)
1,리뷰,생각한것 보다 좀 얇은데 적당하고 시원하고 딱 사이즈가 맞아서 넘 좋아요
1,리뷰,-!!
1,리뷰,(2021-08-13 01:20:42 에 등록된 네이버 페이 구매평)
1,리뷰,원단 부들부들 시원해요~
1,리뷰,(2021-08-12 20:42:47 에 등록된 네이버 페이 구매평)
1,리뷰,오피스룩으로 딱인거 같아요 !!!
1,리뷰,재질도 너무 좋구
1,리뷰,초록색이 이뻐요ㅡ잘맞는거같아요
1,리뷰,(2021-08-11 08:27:55 에 등록된 네이버 페이 구매평)
1,리뷰,녹색셔츠 찾아다녔는데 여기에 딱 !!! 맘에듭니다
1,리뷰,(2021-08-04 13:19:48 에 등록된 네이버 페이 구매평)
1,리뷰,색깔이 좀더 쨍하네요
1,리뷰,꾸안꾸로 좋은듯해요
1,리뷰,너무 파이지 않아서 좋고
1,리뷰,일단 감이 엄청 얇고 시원해요!
1,리뷰,비치지도 않고용
1,리뷰,배송도 빠르고 색상이 참 이뻐요~
1,리뷰,다만 원단 특성상 구김이 심한거 말고는 너무 맘에 들어요~
1,리뷰,(2021-08-02 17:39:39 에 등록된 네이버 페이 구매평)
1,리뷰,깔끔하고 이쁘네요.
1,리뷰,(2021-07-29 18:08:26 에 등록된 네이버 페이 구매평)
1,리뷰,가볍고편해요
1,리뷰,초록색도이뻐요
1,리뷰,(2021-07-28 20:17:20 에 등록된 네이버 페이 구매평)
1,리뷰,디자인도 깔끔하고 너무예뻐요
1,리뷰,(2021-07-28 16:43:02 에 등록된 네이버 페이 구매평)
1,리뷰,편안하게잘입을수있는 옷이에요
1,리뷰,(2021-07-22 16:26:14 에 등록된 네이버 페이 구매평)
1,리뷰,"딥그린, 네이비 2개 샀는데 색이 모두 예뻐요 ~^^"
1,리뷰,"그리고, 까슬 까슬 하지 않고 보들보들해서 촉감이"
1,리뷰,무지 좋답니다.
1,리뷰,"다만, 세탁하면 준다는 사실에 겁나서 세탁은 어찌해야하나 고민 중이랍니다."
1,리뷰,계속 드라이를 할 수도 없고요ㅠ
1,리뷰,(2021-07-21 21:13:03 에 등록된 네이버 페이 구매평)
1,리뷰,"딥그린, 네이비 2개 샀는데 색이 모두 예뻐요 ~^^"
1,리뷰,"그리고, 까슬 까슬 하지 않고 보들보들해서 촉감이"
1,리뷰,무지 좋답니다.
1,리뷰,"다만, 세탁하면 준다는 사실에 겁나서 세탁은 어찌해야하나 고민 중이랍니다."
1,리뷰,계속 드라이를 할 수도 없고요ㅠ
1,리뷰,(2021-07-21 21:12:33 에 등록된 네이버 페이 구매평)
1,리뷰,색이 이뻐요 잘입을게요
1,리뷰,(2021-07-20 15:39:24 에 등록된 네이버 페이 구매평)
1,리뷰,색상도 마음에 들고 옷감도 부드럽고 시원한 감이네요.
1,리뷰,잘 입을게요.
1,리뷰,(2021-07-20 13:30:10 에 등록된 네이버 페이 구매평)
1,리뷰,슬랙스나 치마에 편하게 입기 좋아요.
1,리뷰,흰색인 만큼 속옷도 챙겨 입어야겠죠.
1,리뷰,(2021-07-20 10:37:38 에 등록된 네이버 페이 구매평)
1,리뷰,딸아이 생일 선물로 몇가지 준비했어요
1,리뷰,맘에 들었으면 좋겠네요
1,리뷰,예쁘게 잘 입을거 같아 기대됩니다~~
1,리뷰,먼저 가볍고 덥지 않을거 같아요
1,리뷰,색상도 흔하지 않은색이라 좋네요
1,리뷰,"색깔 예쁘고요, 살에 닿는 부드럽고 가벼운 느낌이 좋구요."
1,리뷰,"참고로 전 통통한 아줌마. 단추 사이가 벌어져서 작은 옷핀으로 고정, 아래쪽도 배 때문인지 살짝 벌어져서 옷핀으로 치마가 더 낫겠더라구요."
1,리뷰,조금 끼는 대신 살빠져보여서 신나는 셔츠입니다.
1,리뷰,딥그린 너무 예뻐요 컬러고민 엄청하다가 시켰는데 다른색도 구매하고싶어요
1,리뷰,개인적으로 조금 아쉬운점은 목이 조금만 덜파였다
1,리뷰,으
1,리뷰,면...
1,리뷰,전 마른55사이즌데 핏도 딱이고 좋아요
1,리뷰,(2021-07-17 13:13:32 에 등록된 네이버 페이 구매평)
1,리뷰,여름에 왜 리넨셔츠 입는지 깨달았어요 ㅎㅎㅎ
1,리뷰,시원하고 예쁘게 쨍한 색이라 같이 산 아이보리색 치마랑 잘 어울려요^^
1,리뷰,맘에듭니다
1,리뷰,가격대비 가성비 좋은거 같아요~
1,리뷰,얇아서 안에 나시를 입어야 하지만 여름에 입기 괜찮아요ㅎ
1,리뷰,(2021-07-15 20:58:35 에 등록된 네이버 페이 구매평)
1,리뷰,부드럽고 시원합니다
1,리뷰,(2021-07-15 08:43:01 에 등록된 네이버 페이 구매평)
1,리뷰,가격대비 좋아요~
1,리뷰,다만 구김은 잘 갑니다
1,리뷰,(2021-07-14 23:16:52 에 등록된 네이버 페이 구매평)
1,리뷰,편하고 좋아요
1,리뷰,가볍고 좋네요
1,리뷰,(2021-07-14 00:26:59 에 등록된 네이버 페이 구매평)
1,리뷰,그린색 이쁘고 구김도 잘 안가네요 흰바지랑 입으면 더.이쁠거같아요
1,리뷰,소재가 부들부들 좋네요
1,리뷰,(2021-07-10 19:43:49 에 등록된 네이버 페이 구매평)
1,리뷰,굉장히 얇고 배송송도 빠르네요.
1,리뷰,자칫 작업복같을수도 있을꺼같은데 그건 제가 잘 맞춰서 입어야겠죠.
1,리뷰,가격만큼인듯해요
1,리뷰,(2021-07-08 23:49:49 에 등록된 네이버 페이 구매평)
1,리뷰,여름에 시원하게 잘 입겠어요~
1,리뷰,(2021-07-08 19:30:12 에 등록된 네이버 페이 구매평)
1,리뷰,이뻐요 소재도 좋고 무난히 입기 좋네요
1,리뷰,너무 이뻐요 다만 바스트가 좀 있는 분들이라면 가슴 부분이 조금 낑길 순 있어요
1,리뷰,하지만 이쁘ㅂ니다 ㅎㅎ
1,리뷰,색깔 만족. 핏 만족. 원단 만족. 길이 만족
1,리뷰,넉넉한 핏보다는 그래도 날씬해 보이는 핏 같아요
1,리뷰,어깨라인도 이뻐보여요.
1,리뷰,뚱뚱해보이지않고 부해보이지 않는 핏입니다!!
1,리뷰,비침없어서 좋아요!
1,리뷰,찰랑거리는 소재에 색도 예뻐요.
1,리뷰,빨았는데 물도 안 빠지네요.
1,리뷰,다만 주름이 좀 져서 다려서 입어야해요!
1,리뷰,시원하니 괜찮아요
1,리뷰,(2021-06-29 19:43:42 에 등록된 네이버 페이 구매평)
1,리뷰,재질도 맘에 들고 디자인도 맘에 듭니다.
1,리뷰,(2021-06-25 00:21:22 에 등록된 네이버 페이 구매평)
1,리뷰,컬러고민하다가 오우 브릭레드가 넘이쁜거에여 홀려서 샀는데 넘나 탁월한 선택이였어요!!
1,리뷰,너무쨍한 색도아니구 차분한 레드랄까 진짜강추에염ㅋㅋ
1,리뷰,여름에 입기에 진짜 시원할것같구 사이즈 넉넉해서 여유롭게 착용가능해요 구김가는건 린넨특성상 어쩔수없지만 스팀으로 펴주면 문제없써염ㅋㅋ 전 다른컬러 또 겟하러 감니당ㅋㅋㅋ
1,리뷰,박음질이 너무 형편없어서 충격받았습니다.
1,리뷰,어떤부분은 늘어난 실이 잔뜩 뭉쳐있어서 가위로 다 제거했어요.
1,리뷰,색상이 예쁜것 같아요
1,리뷰,(2021-06-20 15:02:49 에 등록된 네이버 페이 구매평)
1,리뷰,구김 잘 생기겠어요
1,리뷰,배송부터 구김이 꾸깃꾸깃 ㅠㅠ
1,리뷰,(2021-06-19 15:23:19 에 등록된 네이버 페이 구매평)
1,리뷰,이뻐용~~~~~~~
1,리뷰,(2021-06-17 22:58:59 에 등록된 네이버 페이 구매평)
1,리뷰,기대만큼 이쁘고 날씬해보이네요!
1,리뷰,한여름에도 시원해서 자주 입을거 같아요
1,리뷰,가격에비해 질도 좋아요
1,리뷰,잘입겠습니다!!
1,리뷰,(2021-06-16 21:32:43 에 등록된 네이버 페이 구매평)
1,리뷰,울샴푸로 손세탁했는데 너무 많이 줄어서 못입게됨요ㅠ
1,리뷰,(2021-06-15 21:13:32 에 등록된 네이버 페이 구매평)
1,리뷰,생각보다 어깨부분이 불편하네요!
1,리뷰,그래도 여름에 시원하게 입을수 있을꺼 같아요
1,리뷰,색은 화면이랑 동일합니다
1,리뷰,(2021-06-13 13:39:40 에 등록된 네이버 페이 구매평)
1,리뷰,누나가정말좋아합니다
1,리뷰,(2021-06-13 10:11:45 에 등록된 네이버 페이 구매평)
1,리뷰,한여름에도 입을 수 있을 재질이에요!
1,리뷰,옷을 밖으로 빼서 입으면 이쁘진 않아요 넣어서 입는게 이뻐요
1,리뷰,밖에 비치지도 않고 이쁘네욤
1,리뷰,다른색으로도 추가 구매했습니다!!
1,리뷰,면이 참 얇고 시원하고 여름에 입기 딱좋네요~~♡!!
1,리뷰,편안하게 잘맞고 핏도 자연스럽네요.
1,리뷰,다른색도 구매할까봐요
1,리뷰,(2021-06-05 12:08:46 에 등록된 네이버 페이 구매평)
1,리뷰,사이즈 딱맞아요!
1,리뷰,좀 낙낙한 핏을 원했는데 팔부분이 딱맞아서 아쉬워요ㅎㅎ
1,리뷰,한사이즈 큰거 샀으면 몸통핏이 아쉬울거같아서 그냥 입으려구요!!
1,리뷰,재질 얇고 부들부들해요
1,리뷰,사이즈 잘맞아요.
1,리뷰,조금 넉넉한 맛으로 입고싶었는데 아쉽네요ㅎㅎ
1,리뷰,색상도 제가 좋아하는 색이고 핏도 이쁘고 다 좋은데 제가 조금 통통한 편이라 살짝 작네요 ㅠ
1,리뷰,살 좀 빼서 잘 입을게요~^^
1,리뷰,좀 다려야겠지만ㅋㅋㅋㅋ색도 딱 생각한 색이고 핏도 딱이고 예쁘네용 잘입을게요
1,리뷰,린넨재질이라 그런지 구김이 마니 가는데 여름에는 시원할것같아요
1,리뷰,(2021-05-20 22:26:27 에 등록된 네이버 페이 구매평)
1,리뷰,가슴부분이 좀 벌어지지만 괜찮아요.
1,리뷰,(2021-05-15 20:21:10 에 등록된 네이버 페이 구매평)
1,리뷰,생각보다 많이 얋고 살짝 비치기때문에 안에 이너 (나시같은거) 입어줘야해요.
1,리뷰,색상은 화면대로고 깔끔한 네이비 예뻐요.
1,리뷰,색깔이 예뻐요.
1,리뷰,청바지에 정말 잘어울려요
1,리뷰,길이가 생각보다 길어요
1,리뷰,넣어입거나 걸쳐입으면 좋을거같습니다
1,리뷰,베이지 네이비. 핑크. 깔별로 샀어요.
1,리뷰,좋아용
1,리뷰,베이지 시원해보이구 이뻐용.
1,리뷰,옷이 맘에들어요
1,리뷰,네이비 예뻐용.
1,리뷰,이옷자체가 이쁜듯. 소재도 시원해요
1,리뷰,이거 왜 진작 안 샀나싶어요.
1,리뷰,여름 되면 휘뚜루마뚜루 꾸안꾸룩으로 잘 입을 수 있을 것 같아요!
1,리뷰,다만 주름이 져있어서 다림질은 필수입니다
1,리뷰,색도 만족하고 좋은데 제발 손빨래하세요!!!
1,리뷰,세탁기로 빠니까 줄어들었어요ㅜㅜ
1,리뷰,(2020-09-18 15:55:22 에 등록된 네이버 페이 구매평)
1,리뷰,화면 그대로 짙고 예쁜 색감의 네이비 입니다
1,리뷰,제 상상했던 그대로 그 예쁘고 짙은 남색으로 나왔어요
1,리뷰,예쁩니다
1,리뷰,피부도 밝은편인데 상대적으로 더 환해보이고 잘 받아요
1,리뷰,주변에서도 블라우스 이쁘다고 했어요
1,리뷰,맘에듭니당 어깨가 좀 있는 편이였는데 날씬해보여요 잘 입을거같아요
1,리뷰,색감이랑 핏 너무 조하요. 여름내내 잘 입었습니다
1,리뷰,(2020-09-10 17:43:07 에 등록된 네이버 페이 구매평)
1,리뷰,"구김이 좀 가지만 편하게 차려입은듯 좋았습니다.,"
1,리뷰,(2020-09-03 10:55:30 에 등록된 네이버 페이 구매평)
1,리뷰,55사이즈 입는데 잘 맞고 핏 좋습니다.
1,리뷰,저는 맨뒤 단추가 벌어지는게 싫어서 똑딱이 작은 단추 직접 달아서 입고 있어요.
1,리뷰,색상 찐 그린이라 예뻐요.
1,리뷰,여름에 입기 시원한 소재입니다.
1,리뷰,음 재구매는 안 할 것 같아요
1,리뷰,(2020-09-01 22:18:29 에 등록된 네이버 페이 구매평)
1,리뷰,색감이 너무 이쁘네요.
1,리뷰,재질도 촤랄라 하고 구김도 덜 하네요.
1,리뷰,여기 옷은 전체덕으로 제 몸 어깨 사이즈와 잘 맞네요.
1,리뷰,깔별로 구매놓고 내년 여름에 데일리 룩으로 활용해야겠어요.
1,리뷰,처음에 받았을때 조금 주름이 잡혀있어서 다리미질 한 번 해줘야 할 것 같은데 전체적으로 깔끔하게 이쁩니당
1,리뷰,(2020-08-29 18:03:58 에 등록된 네이버 페이 구매평)
1,리뷰,"셔츠, 나시, 바지 다 커먼유니크에서 구매하고 예브게 잘 입었습니다."
1,리뷰,네이비로 구매했는데 살찍 린넨자켓처럼 걸려도 이쁘더라구요.
1,리뷰,셔츠여서 단정하게 입는게 더 이뻐요.
1,리뷰,린넨재질이라 확실히 세탁기 세탁은 별로 추천을 안 드려요.
1,리뷰,린넨인데 까슬거리지 않고 부드러워요
1,리뷰,(2020-08-27 18:24:10 에 등록된 네이버 페이 구매평)
1,리뷰,제가 딱 좋아하는 색상으로 이런 옷 사보고 싶었는데 시원하게 입기 좋네여!!
1,리뷰,배송은 공휴일이랑 택배휴업때문에 일주일 넘게 걸렸지만 너무 만족합니다~!
1,리뷰,정말 예쁜 딥그린 색상이에요
1,리뷰,여름에 시원하게 입을 수 있는 소재여서 좋을 것 같아요
1,리뷰,실밥 마감처리가 다소 안되어있긴 하지만 가위로 잘 잘라서 입으면 되니깐 ㅎㅎ 그것만 빼면 다른 건 다 만족해요~
1,리뷰,1. 사이즈 : 프리사이즈라 사이즈는 걱정 없이 구매했어요.
1,리뷰,옆이 너무 펑퍼짐하면 어쩌나 걱정했는데 다행히 여유 있으면서도 부해보이지 않을 정도의 사이즈에요.
1,리뷰,2. 디자인 : 넥라인이 너무 귀여워요. 중성의 매력이 있어요.
1,리뷰,여성스러우면서도 시크한 느낌! 그리고 브이넥이라 목도 길어보이고 보기에도 시원해보여요.
1,리뷰,3. 색상 : 네이비 색상이라 청바지에도 잘 어울릴 것 같고 화이트계열 하의랑도 잘 어울릴 것 같아요.
1,리뷰,"여성스럽고 싶은 날엔 스커트를 매치하고, 편하게 입고 싶은 땐 팬츠에 매치해도 전혀 어색하지 않을 것 같아요!"
1,리뷰,4. 총평 : simple is the best라는 말이 어울리는 셔츠에요! 심플하기에 여러 코디가 가능한 셔츠. 맨 살에 입어도 자극 없어서 자주 입을 것 같아요!
1,리뷰,마감이좀안좋네용 단추잠궜다풀때 실밥이따라나오고 옷이울어요
1,리뷰,(2020-08-12 20:48:25 에 등록된 네이버 페이 구매평)
1,리뷰,"색깔별로 다 샀는데, 베이지 색이 가장 예뻤어요."
1,리뷰,"안에 비치는 것도 심하지 않아서 좋고 여름에 가볍게 입기 좋은 소재라 자주 입을 것 같은데, 옷이 약한게 흠이네요."
1,리뷰,세탁 한번 돌리면 옷 입기 어려울거 같아요.
1,리뷰,브이넥 셔츠라 여리여리해 보이고 넘 이뻐요.
1,리뷰,비비드한 느낌의 녹색이라 그런지
1,리뷰,이거 입은 날 상큼해보인다는 말 들었어요
1,리뷰,잘 입을게요!
1,리뷰,치마랑 같이 모델분 입으신거 보고 너무 예뻐서 같이 샀어요!
1,리뷰,사진은 안다린거지만ㅜㅜㅜ 색 예쁘고 시원한 소재여서 좋아요ㅎㅎ
1,리뷰,팔 부분도 적당히 길어서 팔 얇아보이구요!
1,리뷰,단추부분 마감이 살짝 아쉬웠지만 예뻐서 그래도 괜찮네요
1,리뷰,잘 정리하고 예쁘게 입을게요ㅎㅎ
1,리뷰,이거 예전에 구입했는데 점점 줄어들더니 쫄티돼서 버렸던 기억을 잊고..
1,리뷰,3년이나 지났으니 좀 달라졌겠지 하고 사봤는데 여전하네요.........
1,리뷰,왜 첫날 입어봤을때랑 찬물에 울샴푸로 단독세탁하규 난 후랑 핏이 다른가요 ...
1,리뷰,옷 자체 색은 예뻐요......
1,리뷰,후기가 좋아서 샀는데 받자마자 옷 재질이 좋아서 놀랐어요 ㅎㅎ
1,리뷰,근데 세탁을 잘못했는지 옷이 조금 줄어들었어요ㅜㅜ
1,리뷰,재질은 후들후들 얇아요!
1,리뷰,사이이즈는 넉넉해요.
1,리뷰,어느 하의에나 입어도 잘 어울릴 것 같아요.
1,리뷰,소재가 시원하고 편해요ㅎ
1,리뷰,(2020-07-25 19:50:05 에 등록된 네이버 페이 구매평)
1,리뷰,소재가 시원하고 편해요
1,리뷰,평소에 55반 66입는데 딱 맞네요
1,리뷰,(2020-07-25 19:53:14 에 등록된 네이버 페이 구매평)
1,리뷰,재질이 얇아서 여름에 시원하게 잘 입고 다닐 것 같네요~~
1,리뷰,그리고 색상도 딱 마음에 들어요ㅎㅎ
1,리뷰,겨자 색깔은 저와 맞지 않아 환불하려다가 다른 사람 줬어요
1,리뷰,(2020-07-24 22:04:04 에 등록된 네이버 페이 구매평)
1,리뷰,66반인데 팔빼곤 괜찮아요
1,리뷰,(2020-07-22 19:33:46 에 등록된 네이버 페이 구매평)
1,리뷰,이거 지금 그린 하나랑 네이비 색상 세개째 재구매 하는데요 ㅋㅋㅋㅋㅋ
1,리뷰,찬물로 아무리 조심스럽게 세탁해도
1,리뷰,확 줄어버려서 못입게 됌.... 입을때마다 드라이 클리닝 해야하는 건 불편하네요
1,리뷰,그럼에도 재구매 하는건 여름에 너무 시원하고 단순한 디자인인데 입었을때 편하고 예뻐서요 ㅋㅋ 마지막 구매이길 ㅎ
1,리뷰,색이 차분하니 딱 기본템으로 너무 좋아요!!
1,리뷰,재질도 생각보다 부드럽고 시원해서 너무 만족합니다
1,리뷰,핏도 예쁘고 여기저기 매치하기 무난해서 올여름 자주 찾게 될 것 같아요
1,리뷰,후기 많은 이유가 있네요
1,리뷰,앞으로 커먼유니크 자주 애용하려구요^^
1,리뷰,색이 차분하니 딱 기본템으로 너무 좋아요!!
1,리뷰,재질도 생각보다 부드럽고 시원해서 너무 만족합니다
1,리뷰,핏도 예쁘고 여기저기 매치하기 무난해서 올여름 자주 찾게 될 것 같아요
1,리뷰,후기 많은 이유가 있네요
1,리뷰,앞으로 커먼유니크 자주 애용하려구요^^
1,리뷰,깔별로 사고 싶은 옷이네요.
1,리뷰,그린색 입고 출근했더니 다들 이쁘다 네요.
1,리뷰,그래서 이번엔 노란색 샀는데 겨자색에 가깝고 옷이 시원한 천이라 너무 좋네요.
1,리뷰,주름이 잘 가긴하지만 만족해요
1,리뷰,(2020-07-18 14:03:56 에 등록된 네이버 페이 구매평)
1,리뷰,색도 좋고시원해서 좋아요
1,리뷰,(2020-07-18 14:03:09 에 등록된 네이버 페이 구매평)
1,리뷰,생각했던 색보다 좀 어둡긴한데 시원하고좋아요
1,리뷰,(2020-07-18 14:02:14 에 등록된 네이버 페이 구매평)
1,리뷰,몸이 예뻐보입니다.
1,리뷰,깔끔하고 좋아요.
1,리뷰,천이 고급진 느낌은 아니라 별 하나 빼고 가격이 저렴하니 가겨대비 좋습니다.
1,리뷰,(2020-07-13 12:44:31 에 등록된 네이버 페이 구매평)
1,리뷰,"캐쥬얼하게도, 포멀하게도 입을수 있어서 활용도 굿입니더!!"
1,리뷰,편하고이쁘지만 매일다림질을해야하는 불편함. 귀찮아요 ㅠㅠ
1,리뷰,한번입고 두면 이미 구김이 잔뜩 가있음
1,리뷰,(2020-07-09 23:53:03 에 등록된 네이버 페이 구매평)
1,리뷰,"커먼 유니크에서 처음 구매해 봤는데, 맘에 들어서 또 주문하러 들어왔어요."
1,리뷰,일할때도 좋고 놀러갈때도 이쁘게 입을것 같아요.
1,리뷰,잘입을께요~~
1,리뷰,제가 등치가 작은편이라
1,리뷰,어깨가 큰경우가 많은데
1,리뷰,이건 정말 딱이네요^^
1,리뷰,다른 색깔도 추가구매하려고요~
1,리뷰,완전 편해요~~
1,리뷰,비침도 없고 부들부들 합니닿ㅎㅎ
1,리뷰,(2020-07-08 16:24:00 에 등록된 네이버 페이 구매평)
1,리뷰,제가 입으려고 산건데 엄마께서 입어보시고는 너무편하다고 하나더 구입하라셔서 구입했어요~~~ㅎㅎㅎ
1,리뷰,(2020-07-06 11:15:22 에 등록된 네이버 페이 구매평)
1,리뷰,정말편해요
1,리뷰,그래서 남색 사고또삼ㅋㅋㅋ 흔템 될까걱정인데 시원하고좋아요~~
1,리뷰,(2020-07-06 11:07:18 에 등록된 네이버 페이 구매평)
1,리뷰,실물이 더 예뻐요!!
1,리뷰,하늘 하늘 완전 가볍고 시원합니당~
1,리뷰,출근할 때 비즈니스 룩으로 입었는데 완전 편하고 좋았어요
1,리뷰,같은 제품 아이보리색도 같이 주문 했는데 내일은 아이보리 입어야겠어요 ㅎㅎ
1,리뷰,너무 예뻐요♥
1,리뷰,넉넉해서 편하게 입을 수 있어요~~
1,리뷰,사이즈가 여유있게 나와서 편하게 입을 수 있어요.
1,리뷰,비침이 좀 있어서 안에 나시랑 같이 입어야 될 것 같아요.
1,리뷰,무난해서 자주 입을 것 같습니당~~
1,리뷰,색이 너무 쨍해서 사기전 고민많이 했어요.
1,리뷰,하얀분이 입으면 색도 살고 괜찮을거같구요
1,리뷰,그래도 가격대비 한번씩 꺼내입음좋을듯합니당
1,리뷰,와우 천이 튼튼하고 깃이랑은 확실히 두껍게 살아있어요
1,리뷰,(2020-07-03 15:00:40 에 등록된 네이버 페이 구매평)
1,리뷰,구겨지긴했지만 다려입을것이니 백퍼 만족
1,리뷰,(2020-07-03 15:01:08 에 등록된 네이버 페이 구매평)
1,리뷰,처음에 봤을때는 이건..뭐..옷이 왜이래 싶었는데 코디해서 입으닌깐 그냥 무난 깔끔해서 괜찮네요!!
1,리뷰,(2020-07-03 11:39:22 에 등록된 네이버 페이 구매평)
1,리뷰,핏이딱맞아요
1,리뷰,잘입을껭‥ㄷ
1,리뷰,(2020-07-02 11:06:12 에 등록된 네이버 페이 구매평)
1,리뷰,잘 받았습니다
1,리뷰,무난해서 잘 입을 듯^^
1,리뷰,(2020-07-02 08:03:45 에 등록된 네이버 페이 구매평)
1,리뷰,저번부터 사고 싶었는데 세일할때 샀네용!
1,리뷰,일하러 갈때 편하게 입기 좋은거같아용!
1,리뷰,얇아서 여름에 딱 좋아요
1,리뷰,다른색도 사고싶네용ㅎㅎ
1,리뷰,베이지 컬러랑 네이비 컬러 구매했어요!
1,리뷰,일단 엄청 얇아서 정말 시원했습니다!
1,리뷰,또 얇은데도 불구하고 속옷이 비치지 않아서 굉장히 만족했어요!
1,리뷰,근데 생각보다 가슴쪽이 조금 많이 보이더라구용 .. 그래도 옷을 살짝 뒤로 보내면 되서 딱히 신경쓰이지는 않았어요!
1,리뷰,정말 인기가 있는 이유가 있어요 ..
1,리뷰,꼭 구매하세요 ...
1,리뷰,원단도 얇고 시원해 좋네요
1,리뷰,올여름 이 셔츠 매주 입을겁니다
1,리뷰,거슬리는 다른 린넨 옷과는 달리 굉장히 부드러워요. 다림질하고 바로 다음날 입고 외출했는데 시원하고 만족합니다.
1,리뷰,오버핏은아니고 적당한 핏입니다
1,리뷰,(2020-06-27 09:07:36 에 등록된 네이버 페이 구매평)
1,리뷰,오버핏은아니고 적당히 예쁜 핏입니다
1,리뷰,(2020-06-27 09:08:49 에 등록된 네이버 페이 구매평)
1,리뷰,네이비로 주문해서 입었는데 린넨 소재라서 여름에 입기에 좋아요 ㅎㅎ
